1,ballistic_munitions_components,"Possession of this skill indicates that the owner has mastered all there is to know about ballistic munitions and their components.  Although optional for advancement, anyone wishing to master munitions components design should become certified in this skill."
2,combat_1hsword,"The Swordsman specializes in mastering one-handed swords, being one of the most effective melee combat professions."
3,combat_1hsword_ability_01,"Intermediate Fencing Technique focuses on blinding, equilibrium, and accuracy techniques."
4,combat_1hsword_ability_02,"Advanced Fencing Technique focuses on blinding, equilibrium, and accuracy techniques."
5,combat_1hsword_ability_03,"Expert Fencing Technique focuses on blinding, equilibrium, and accuracy techniques."
6,combat_1hsword_ability_04,"Master Fencing Technique focuses on blinding, equilibrium, and accuracy techniques.  At this level of skill, you can easily blind multiple opponents at once."
7,combat_1hsword_accuracy_01,Intermediate Fencing Stances and Grips concentrates on both melee and ranged defensive techniques.
8,combat_1hsword_accuracy_02,Advanced Fencing Stances and Grips concentrates on both melee and ranged defensive techniques.
9,combat_1hsword_accuracy_03,Expert Fencing Stances and Grips concentrates on both melee and ranged defensive techniques.
10,combat_1hsword_accuracy_04,"Master Fencing Stances and Grips concentrates on both melee and ranged defensive techniques.  At this level of skill, you should also be able to easily strike multiple locations on a target at once, through a deep understanding of gaps in an opponent's defense."
11,combat_1hsword_master,"The Master Fencer completes the specialization of the one-handed sword, making them one of the fiercest melee opponents."
12,combat_1hsword_novice,The Novice Fencer begins learning the specialized moves involved in mastering the one-handed sword -- a swift and efficient weapon.
13,combat_1hsword_speed_01,Intermediate Footwork teaches the basics of how to position oneself in order to deal faster fencing attacks.
14,combat_1hsword_speed_02,Advanced Footwork further teaches the technique of quick attacks coupled with a better understanding of posture defense.
15,combat_1hsword_speed_03,Expert Footwork grants the Fencer an excellent grasp of how posture and footwork can help one defend themselves from an opponent who is determined to drive them to a more vulnerable position.
16,combat_1hsword_speed_04,"Master Footwork is the most advanced fencing footwork technique taught, and at this level of skill a Fencer should have a much faster attacking technique and a rock-solid grasp of how to avoid posture attacks more often."
17,combat_1hsword_support_01,Intermediate Fencing Finesse stresses accurate body attacks and self-defense versus unusual attacks.
18,combat_1hsword_support_02,Advanced Intermediate Fencing Finesse stresses accurate body attacks and self-defense versus unusual attacks.
19,combat_1hsword_support_03,Expert Intermediate Fencing Finesse stresses accurate body attacks and self-defense versus unusual attacks.
20,combat_1hsword_support_04,Master Intermediate Fencing Finesse stresses accurate body attacks and self-defense versus unusual attacks.  At this level a Fencer can do considerable damage against an opponent's body.
21,combat_2hsword,The Heavy Swordsman excels at wielding two-handed swords.
22,combat_2hsword_ability_01,Intermediate Sword Defense emphasizes self-defense versus unusual attacks.
23,combat_2hsword_ability_02,"Advanced Sword Defense emphasizes self-defense versus unusual attacks, complemented with one style of area attack."
24,combat_2hsword_ability_03,"Expert  Sword Defense emphasizes self-defense versus unusual attacks, complemented with two styles of area attacks."
25,combat_2hsword_ability_04,"Master Sword Defense emphasizes self-defense versus unusual attacks, complemented with two styles of area attacks."
26,combat_2hsword_accuracy_01,Intermediate Sword Offense teaches the benefits of attacking multiple opponents at once.
27,combat_2hsword_accuracy_02,Advanced Sword Offense teaches the benefits of attacking multiple opponents at once.
28,combat_2hsword_accuracy_03,Expert Sword Offense teaches the benefits of attacking multiple opponents at once.
29,combat_2hsword_accuracy_04,"Master Sword Offense teaches the benefits of attacking multiple opponents at once.  At this level a Swordsman can deal massive amounts of area damage while maintaining a strong defense against being blinded, dizzied, or stunned."
30,combat_2hsword_master,"The Master Swordsman has specialized knowledge and skill in the two-handed sword category, and is a fearsome opponent."
31,combat_2hsword_novice,The Novice Swordsman excels at wielding two-handed swords. This novice skill begins a player specialization in mastering this weapon.
32,combat_2hsword_speed_01,"Intermediate Sword Techniques focus on combining attack speed and technique, with an emphasis on head attacks."
33,combat_2hsword_speed_02,"Advanced Sword Techniques focus on combining attack speed and technique, with an emphasis on head attacks."
34,combat_2hsword_speed_03,"Expert Sword Techniques focus on combining attack speed and technique, with an emphasis on head attacks."
35,combat_2hsword_speed_04,"Master Sword Techniques focus on combining attack speed and technique, with an emphasis on head attacks.  At this level of mastery, a Swordsman will be significantly faster at attacking."
36,combat_2hsword_support_01,Intermediate Sword Finesse is necessary to attain a level of accuracy which allows a Swordsman to wound an opponent's mind.
37,combat_2hsword_support_02,Advanced Sword Finesse is necessary to attain a level of accuracy which allows a Swordsman to wound an opponent's mind.
38,combat_2hsword_support_03,Expert Sword Finesse is necessary to attain a level of accuracy which allows a Swordsman to wound an opponent's mind.
39,combat_2hsword_support_04,"Master Sword Finesse is necessary to attain a level of accuracy which allows a Swordsman to wound an opponent's mind.  At this level of skill, a Swordsman will be much more accurate at two-handed attacks and will be able to inflict heavy Mind wound damage."
40,combat_bounthunter_master,The Master Bounty Hunter is able to find and eliminate almost any target.
41,combat_bountyhunter,"One of the most feared professions in the galaxy, the Bounty Hunter is extremely effective at tracking down and ""taking care of"" their targets. Bounty Hunters are frequently employed by those who wish to take care of problems discreetly."
42,combat_bountyhunter_droidcontrol_01,Bounty Carbine Specialization I begins the Bounty Hunter on the path to a better understanding of Carbine weaponry.
43,combat_bountyhunter_droidcontrol_02,Bounty Carbine Specialization II further instructs the Bounty Hunter in the best ways to take an opponent down with a carbine weapon.
44,combat_bountyhunter_droidcontrol_03,Bounty Carbine Specialization III helps Bounty Hunters to reach a higher level of knowledge regarding the use of carbine weaponry.
45,combat_bountyhunter_droidcontrol_04,Bounty Carbine Specialization IV brings the Bounty Hunter to an extremely lethal grasp of advanced carbine techniques. They will be able to demolish lesser opponents with impunity.
46,combat_bountyhunter_droidresponse_01,Bounty Pistol Specialization I begins the Bounty Hunter on the path to a better understanding of the destructive capabilities of an accurate and fast pistol.
47,combat_bountyhunter_droidresponse_02,Bounty Pistol Specialization II further instructs the Bounty Hunter on a number of different ways that a quick and concealable weapon can quickly take one or more opponents down.
48,combat_bountyhunter_droidresponse_03,"Bounty Pistol Specialization III gives the Bounty Hunter speed and accuracy akin to a true gunslinger through a dissective understanding of a pistol's weight, barrel, and ""kick"" characteristics."
49,combat_bountyhunter_droidresponse_04,"Bounty Pistol Specialization IV brings the Bounty Hunter to a deadly understanding of a pistol's weaknesses and strengths.  A Bounty Hunter with this level of pistol training should never be provoked, unless one favors an early ""retirement""."
50,combat_bountyhunter_investigation_01,"Investigation I teaches the Bounty Hunter simple methods in information extraction and street sleuthing, allowing them to find their bounty a bit more easily."
51,combat_bountyhunter_investigation_02,"Investigation II further teaches the Bounty Hunter sleuthing methods bolstered with modern technology, allowing them to track their bounty faster."
52,combat_bountyhunter_investigation_03,Investigation III offers the Bounty Hunter a more thorough understanding of piecing together random bits of information to create an information chain that leads them right to their prey more often than not.
53,combat_bountyhunter_investigation_04,"Investigation IV completes the Bounty Hunter's understanding of investigative techniques, brought to incredible focus for one reason: To hunt people down.  A Bounty Hunter with this level of understanding will be a dangerous opponent indeed."
54,combat_bountyhunter_master,The Master Bounty Hunter can effectively track down and eliminate almost any opponent.
55,combat_bountyhunter_novice,"The Bounty Hunter is effective at tracking down and ""taking care of"" their target. The novice skill opens the door to the Bounty Hunter world that is unavailable to others."
56,combat_bountyhunter_support_01,"Light Lightning Cannon Specialization I gives the Bounty Hunter an edge over their prey through the understanding a very dangerous weapon, the Light Lightning Cannon."
57,combat_bountyhunter_support_02,"Light Lightning Cannon Specialization II further instructs the Bounty Hunter in the use of the Light Lightning Cannon, giving them a definitive advantage over opponents who have no easy way to counter its attacks."
58,combat_bountyhunter_support_03,Light Lightning Cannon Specialization III shows the Bounty Hunter techniques in energy dispersion and capacitor overcharging to increase their efficiency at destroying their opposition or disabling their bounties.
59,combat_bountyhunter_support_04,"Light Lightning Cannon Specialization IV brings the Bounty Hunter to a full understanding of an incredible style of weapon, the Light Lightning Cannon.  The only disadvantage to using this weapon is that, due to its unique appearance and energy signature, the Bounty Hunter can sometimes be spotted from rather far away, which occasionally alerts their prey."
60,combat_brawler,"A Brawler is a skilled hand-to-hand combatant that can specialize in unarmed combat or the use of polearms, one-handed swords, or two-handed swords. When combined with a Marksman's abilities, the Brawler can become a Bounty Hunter, Commando, or Smuggler. If you want access to a wide range of melee weapons and special moves and think that going toe-to-toe with enemies sounds fun, then choose the Brawler profession. "
61,combat_brawler_1handmelee_01,"One-Handed I: Sword Technique teaches the Brawler the basics of one-handed melee weapons, with an emphasis on swords."
62,combat_brawler_1handmelee_02,One-Handed II: Lethal Strikes improves the Brawler's ability to damage a target quickly and effectively with light sword like weapons.
63,combat_brawler_1handmelee_03,"One-Handed III: Blunt Edge Strikes teaches the Brawler to stun an opponent using the hard, flat edge of his weapon."
64,combat_brawler_1handmelee_04,One-Handed IV: Dance of Blades completes the Brawler's training in sword like weapons.  The Brawler learns to engage multiple enemies quickly with a dancer's command of form and balance.
65,combat_brawler_2handmelee_01,Two-Handed I: Weighted Stances teaches the Brawler the fundamentals of using large two-handed weapons through a basis in strong footwork and positioning.
66,combat_brawler_2handmelee_02,Two-Handed II: Strength & Precision improves the Brawler's ability to use weighty two-handed weapons.
67,combat_brawler_2handmelee_03,Two-Handed III: Sweeps further improves the Brawler's ability with heavy two-handed weapons.
68,combat_brawler_2handmelee_04,"Two-Handed IV: Fatal Finesse finishes the Brawler's study of two-handed weapons.  At this skill level, the Brawler is able to wield large two-handed weapons to highly lethal effect."
69,combat_brawler_master,The Master Brawler is proficient in the use of all forms of melee weapons and may advance into any of the specialized melee weapon professions.
