1,yavin_flag_deed_name,Deploying this rental will create a Flag of Yavin at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
2,atat_static_deed_name,Deploying this rental will create an AT-AT at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
3,atst_static_deed_name,Deploying this rental will create an AT-ST at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
4,banner_style_1_static_deed_name,Deploying this rental will create a banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
5,banner_style_2_static_deed_name,Deploying this rental will create a banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
6,bantha_static_deed_name,Deploying this rental will create a saddled bantha at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
7,corellia_flag_deed_name,Deploying this rental will create a flag of Corellia at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
8,corellian_banner_static_deed_name,Deploying this rental will create a Corellian Banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
9,corsec_1x10_honorguard_deed_name,Deploying this rental will create an honor guard of Corsec at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
10,corsec_2x10_honorguard_deed_name,Deploying this rental will create an honor guard of Corsec at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
11,corsec_3x10_honorguard_deed_name,Deploying this rental will create an honor guard of Corsec at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
12,corsec_4x10_honorguard_deed_name,Deploying this rental will create an honor guard of Corsec at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
13,crashed_tie_bomber_theater_deed_name,Deploying this rental will create a crashed tie bomber at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
14,crashed_tie_fighter_theater_deed_name,Deploying this rental will create a crashed tie fighter at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
15,crashed_xwing_theater_deed_name,Deploying this rental will create a crashed X-Wing at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
16,dantooine_flag_deed_name,Deploying this rental will create a Flag of Dantooine at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
17,dathomir_flag_deed_name,Deploying this rental will create a Flag of Dathomir at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
18,destroyed_atat_theater_deed_name,Deploying this rental will create a destroyed AT-AT at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
19,endor_flag_deed_name,Deploying this rental will create a Flag of Endor at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
20,fed_dub_1x10_honorguard_deed_name,Deploying this rental will create an honor guard of Fed-Dub forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
21,fed_dub_2x10_honorguard_deed_name,Deploying this rental will create an honor guard of Fed-Dub forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
22,fed_dub_3x10_honorguard_deed_name,Deploying this rental will create an honor guard of Fed-Dub forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
23,fed_dub_4x10_honorguard_deed_name,Deploying this rental will create an honor guard of Fed-Dub forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
24,imperial_1x10_honorguard_deed_name,Deploying this rental will create an honor guard of Stormtroopers at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
25,imperial_2x10_honorguard_deed_name,Deploying this rental will create an honor guard of Stormtroopers at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
26,imperial_3x10_honorguard_deed_name,Deploying this rental will create an honor guard of Stormtroopers at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
27,imperial_4x10_honorguard_deed_name,Deploying this rental will create an honor guard of Stormtroopers at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
28,imperial_banner_static_deed_name,Deploying this rental will create an Imperial Banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
29,imperial_landing_party_atat_theater_deed_name,Deploying this rental will create an Imperial landing party at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
30,imperial_landing_party_lambda_theater_deed_name,Deploying this rental will create an Imperial landing party at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
31,imperial_recruiter_deed_name,Deploying this rental will summon an Imperial recruiter at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
32,imperial_recruiting_station_theater_deed_name,Deploying this rental will summon an Imperial Pavillion at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
33,lambda_shuttle_static_deed_name,Deploying this rental will create a Lambda Shuttle at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
34,lok_flag_deed_name,Deploying this rental will create a Flag of Lok at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
35,marble_gazebo_static_deed_name,Deploying this rental will create a Marble Gazebo at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
36,naboo_flag_deed_name,Deploying this rental will create a Flag of Naboo at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
37,naboo_gazebo_static_deed_name,Deploying this rental will create a Naboo style Gazebo at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
38,pavillion_1_static_deed_name,Deploying this rental will create a Pavillion at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
39,pavillion_2_static_deed_name,Deploying this rental will create a Pavillion at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
40,rebel_1x10_honorguard_deed_name,Deploying this rental will create an honor guard of Alliance Forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
41,rebel_2x10_honorguard_deed_name,Deploying this rental will create an honor guard of Alliance Forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
42,rebel_3x10_honorguard_deed_name,Deploying this rental will create an honor guard of Alliance Forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
43,rebel_4x10_honorguard_deed_name,Deploying this rental will create an honor guard of Alliance Forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
44,rebel_banner_static_deed_name,Deploying this rental will create a Rebel Banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
45,rebel_recruiter_deed_name,Deploying this rental will summon a Rebel Recruiter at your location.  This deed and the perk it generates will expire eight hours after the time of purchase.
46,rebel_recruiting_station_theater_deed_name,Deploying this rental will create a Rebel Pavillion at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
47,rori_flag_deed_name,Deploying this rental will create a Flag of Rori at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
48,shuttle_static_deed_name,Deploying this rental will create a shuttle at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
49,stone_base_banner_static_deed_name,Deploying this rental will create a Stone Based Banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
50,talus_flag_deed_name,Deploying this rental will create a Flag of Talus at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
51,tatooine_banner_static_deed_name,Deploying this rental will create a Tatooine Banner at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
52,tatooine_flag_deed_name,Deploying this rental will create a Flag of Tatooine at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
53,tie_bomber_static_deed_name,Deploying this rental will create a Tie Bomber at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
54,tie_fighter_static_deed_name,Deploying this rental will create a Tie Fighter at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
55,universe_flags_theater_name,Deploying this rental will create Flags of the Universe at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
56,wedding_garden_imperial_large_theater_name,Deploying this rental will create a Large Imperial Wedding Garden at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
57,wedding_garden_rebel_large_theater_name,Deploying this rental will create a Large Rebel Wedding Garden at the closest valid location. This deed and the perk it generates will expire eight hours after the time of purchase.
58,xwing_static_deed_name,Deploying this rental will create a X-Wing at your location. This deed and the perk it generates will expire eight hours after the time of purchase.
59,rsf_1x10_honorguard_deed_name,Deploying this rental will create an honor guard of RSF forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
60,rsf_2x10_honorguard_deed_name,Deploying this rental will create an honor guard of RSF forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
61,rsf_3x10_honorguard_deed_name,Deploying this rental will create an honor guard of RSF forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
62,rsf_4x10_honorguard_deed_name,Deploying this rental will create an honor guard of RSF forces at your location and heading. This deed and the perk it generates will expire eight hours after the time of purchase.
63,party_stage_theater_deed_name,Deploying this rental will create a Party Stage at the closest valid location.  This deed and the perk it generates will expire eight hours after the time of purchase.
64,imperial_stage_theater_deed_name,Deploying this rental will create an Imperial Stage at the closest valid location.  This deed and the perk it generates will expire eight hours after the time of purchase.
